Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02 00:00:00-05:00,0.0,0.3970299959182739,0.3931649923324585,0.39537400007247925,0.06987662613391876,633830
1962-01-03 00:00:00-05:00,0.0,0.39537400007247925,0.37549498677253723,0.37880799174308777,0.0669487789273262,6564672
1962-01-04 00:00:00-05:00,0.0,0.3821209967136383,0.37328600883483887,0.37494298815727234,0.06626573950052261,1199750
1962-01-05 00:00:00-05:00,0.0,0.37328600883483887,0.3600330054759979,0.3622420132160187,0.06402099877595901,520646
1962-01-08 00:00:00-05:00,0.0,0.3655549883842468,0.3611379861831665,0.36334601044654846,0.06421614438295364,1380845
1962-01-09 00:00:00-05:00,0.0,0.36942100524902344,0.36445099115371704,0.36500298976898193,0.06450892984867096,1177114
1962-01-10 00:00:00-05:00,0.0,0.37328600883483887,0.3661069869995117,0.3710770010948181,0.06558246165513992,882835
1962-01-11 00:00:00-05:00,0.0,0.37328600883483887,0.3677639961242676,0.3721820116043091,0.0657777264714241,588557
1962-01-12 00:00:00-05:00,0.0,0.37549498677253723,0.3710770010948181,0.3710770010948181,0.06558246165513992,407462
1962-01-15 00:00:00-05:00,0.0,0.37328600883483887,0.3666599988937378,0.3677639961242676,0.06499693542718887,792288
1962-01-16 00:00:00-05:00,0.0,0.3655549883842468,0.3622420132160187,0.36334601044654846,0.06421614438295364,384826
1962-01-17 00:00:00-05:00,0.0,0.36445099115371704,0.35451099276542664,0.35451099276542664,0.06265468150377274,498010
1962-01-18 00:00:00-05:00,0.0,0.3611379861831665,0.35230201482772827,0.3611379861831665,0.06382593512535095,1177114
1962-01-19 00:00:00-05:00,0.0,0.36997300386428833,0.3622420132160187,0.3677639961242676,0.06499693542718887,633830
1962-01-22 00:00:00-05:00,0.0,0.36886799335479736,0.3622420132160187,0.36445099115371704,0.06441139429807663,837562
1962-01-23 00:00:00-05:00,0.0,0.36334601044654846,0.3600330054759979,0.3622420132160187,0.06402099877595901,928109
1962-01-24 00:00:00-05:00,0.0,0.3655549883842468,0.3578239977359772,0.36500298976898193,0.06450892984867096,996019
1962-01-25 00:00:00-05:00,0.0,0.36500298976898193,0.3622420132160187,0.36334601044654846,0.06421614438295364,611194
1962-01-26 00:00:00-05:00,0.0,0.3622420132160187,0.35451099276542664,0.35451099276542664,0.06265468150377274,928109
1962-01-29 00:00:00-05:00,0.0,0.36334601044654846,0.3561680018901825,0.3622420132160187,0.06402099877595901,747014
1962-01-30 00:00:00-05:00,0.0,0.36500298976898193,0.3616900146007538,0.3616900146007538,0.06392345577478409,882835
1962-01-31 00:00:00-05:00,0.0,0.3666599988937378,0.3611379861831665,0.3666599988937378,0.06480184197425842,814925
1962-02-01 00:00:00-05:00,0.0,0.36886799335479736,0.3655549883842468,0.36886799335479736,0.06519201397895813,498010
