Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02 00:00:00-05:00,0.0,4.25,4.125,4.15625,0.7355700135231018,212800
1962-01-03 00:00:00-05:00,0.0,4.1875,4.085937976837158,4.1875,0.741100013256073,422400
1962-01-04 00:00:00-05:00,0.0,4.257812976837158,4.1875,4.1875,0.741100013256073,212800
1962-01-05 00:00:00-05:00,0.0,4.171875,4.0625,4.078125,0.721743106842041,315200
1962-01-08 00:00:00-05:00,0.0,4.085937976837158,4.03125,4.054687976837158,0.717595636844635,334400
1962-01-09 00:00:00-05:00,0.0,4.085937976837158,4.039062976837158,4.054687976837158,0.717595636844635,315200
1962-01-10 00:00:00-05:00,0.0,4.046875,4.0,4.007812976837158,0.7092993259429932,254400
1962-01-11 00:00:00-05:00,0.0,4.03125,3.898437976837158,3.992187976837158,0.7065341472625732,225600
1962-01-12 00:00:00-05:00,0.0,4.046875,3.914062976837158,3.914062976837158,0.6927074193954468,579200
1962-01-15 00:00:00-05:00,0.0,3.960937976837158,3.914062976837158,3.953125,0.6996207237243652,211200
1962-01-16 00:00:00-05:00,0.0,4.023437976837158,3.9375,4.023437976837158,0.712064802646637,200000
1962-01-17 00:00:00-05:00,0.0,4.03125,3.96875,3.992187976837158,0.7065341472625732,113600
1962-01-18 00:00:00-05:00,0.0,4.03125,3.976562976837158,4.023437976837158,0.712064802646637,256000
1962-01-19 00:00:00-05:00,0.0,4.015625,3.945312976837158,3.976562976837158,0.7037690877914429,142400
1962-01-22 00:00:00-05:00,0.0,4.015625,3.953125,4.0,0.7079168558120728,206400
1962-01-23 00:00:00-05:00,0.0,4.039062976837158,3.984375,3.984375,0.7051512598991394,137600
1962-01-24 00:00:00-05:00,0.0,4.015625,3.96875,4.015625,0.7106814980506897,116800
1962-01-25 00:00:00-05:00,0.0,4.03125,3.976562976837158,3.992187976837158,0.7065341472625732,347200
1962-01-26 00:00:00-05:00,0.0,4.015625,3.976562976837158,4.007812976837158,0.7092993259429932,99200
1962-01-29 00:00:00-05:00,0.0,4.023437976837158,3.945312976837158,3.945312976837158,0.6982383131980896,180800
1962-01-30 00:00:00-05:00,0.0,4.0,3.945312976837158,3.976562976837158,0.7037690877914429,142400
1962-01-31 00:00:00-05:00,0.0,4.1875,4.0,4.125,0.7300390601158142,273600
1962-02-01 00:00:00-05:00,0.0,4.273437976837158,4.109375,4.25,0.7521616816520691,267200
1962-02-02 00:00:00-05:00,0.0,4.3125,4.265625,4.296875,0.760457456111908,200000
1962-02-05 00:00:00-05:00,0.0,4.367187976837158,4.28125,4.367187976837158,0.7729013562202454,195200
1962-02-06 00:00:00-05:00,0.0,4.375,4.328125,4.375,0.7742842435836792,176000
1962-02-07 00:00:00-05:00,0.0,4.390625,4.34375,4.367187976837158,0.7729013562202454,185600
1962-02-08 00:00:00-05:00,0.0,4.375,4.351562976837158,4.359375,0.7715187668800354,97600
1962-02-09 00:00:00-05:00,0.0,4.390625,4.28125,4.351562976837158,0.770135760307312,128000
1962-02-12 00:00:00-05:00,0.0,4.34375,4.296875,4.3125,0.763222873210907,92800
1962-02-13 00:00:00-05:00,0.0,4.34375,4.25,4.25,0.7521616816520691,153600
1962-02-14 00:00:00-05:00,0.0,4.25,4.101562976837158,4.125,0.7300390601158142,150400
1962-02-15 00:00:00-05:00,0.0,4.203125,4.117187976837158,4.140625,0.7328043580055237,156800
1962-02-16 00:00:00-05:00,0.0,4.203125,4.125,4.140625,0.7328043580055237,182400
1962-02-19 00:00:00-05:00,0.0,4.109375,4.070312976837158,4.070312976837158,0.7225422859191895,164800
1962-02-20 00:00:00-05:00,0.0,4.234375,4.085937976837158,4.234375,0.7516653537750244,145600
1962-02-21 00:00:00-05:00,0.0,4.242187976837158,4.1875,4.21875,0.7488920092582703,105600
1962-02-23 00:00:00-05:00,0.0,4.21875,4.171875,4.179687976837158,0.7419576048851013,104000
1962-02-26 00:00:00-05:00,0.0,4.210937976837158,4.125,4.164062976837158,0.7391846179962158,142400
1962-02-27 00:00:00-05:00,0.0,4.1875,4.132812976837158,4.132812976837158,0.733636200428009,104000
1962-02-28 00:00:00-05:00,0.0,4.171875,4.09375,4.171875,0.7405703663825989,97600
1962-03-01 00:00:00-05:00,0.0,4.210937976837158,4.125,4.15625,0.7377969622612,116800
1962-03-02 00:00:00-05:00,0.0,4.1875,4.09375,4.132812976837158,0.733636200428009,224000
1962-03-05 00:00:00-05:00,0.0,4.148437976837158,4.09375,4.09375,0.7267022728919983,169600
1962-03-06 00:00:00-05:00,0.0,4.09375,4.0625,4.09375,0.7267022728919983,180800
1962-03-07 00:00:00-05:00,0.0,4.125,4.078125,4.125,0.7322496771812439,108800
1962-03-08 00:00:00-05:00,0.0,4.179687976837158,4.125,4.148437976837158,0.7364104986190796,259200
1962-03-09 00:00:00-05:00,0.0,4.179687976837158,4.140625,4.15625,0.7377969622612,148800
1962-03-12 00:00:00-05:00,0.0,4.21875,4.171875,4.21875,0.7488920092582703,147200
1962-03-13 00:00:00-05:00,0.0,4.351562976837158,4.234375,4.34375,0.7710809707641602,272000
1962-03-14 00:00:00-05:00,0.0,4.375,4.351562976837158,4.359375,0.773855447769165,284800
1962-03-15 00:00:00-05:00,0.0,4.382812976837158,4.367187976837158,4.375,0.7766285538673401,115200
1962-03-16 00:00:00-05:00,0.0,4.382812976837158,4.359375,4.359375,0.773855447769165,113600
1962-03-19 00:00:00-05:00,0.0,4.375,4.34375,4.351562976837158,0.7724679708480835,136000
1962-03-20 00:00:00-05:00,0.0,4.367187976837158,4.34375,4.34375,0.7710809707641602,188800
1962-03-21 00:00:00-05:00,0.0,4.375,4.335937976837158,4.367187976837158,0.7752416729927063,113600
1962-03-22 00:00:00-05:00,0.0,4.375,4.320312976837158,4.34375,0.7710809707641602,163200
1962-03-23 00:00:00-05:00,0.0,4.359375,4.3125,4.351562976837158,0.7724679708480835,96000
1962-03-26 00:00:00-05:00,0.0,4.367187976837158,4.328125,4.34375,0.7710809707641602,108800
1962-03-27 00:00:00-05:00,0.0,4.34375,4.296875,4.320312976837158,0.7669208645820618,113600
1962-03-28 00:00:00-05:00,0.0,4.34375,4.304687976837158,4.34375,0.7710809707641602,73600
1962-03-29 00:00:00-05:00,0.0,4.375,4.351562976837158,4.367187976837158,0.7752416729927063,139200
1962-03-30 00:00:00-05:00,0.0,4.367187976837158,4.335937976837158,4.367187976837158,0.7752416729927063,139200
1962-04-02 00:00:00-05:00,0.0,4.367187976837158,4.335937976837158,4.359375,0.773855447769165,97600
1962-04-03 00:00:00-05:00,0.0,4.34375,4.210937976837158,4.265625,0.7572129964828491,147200
1962-04-04 00:00:00-05:00,0.0,4.265625,4.21875,4.21875,0.7488920092582703,140800
1962-04-05 00:00:00-05:00,0.0,4.289062976837158,4.15625,4.28125,0.7599868178367615,187200
1962-04-06 00:00:00-05:00,0.0,4.335937976837158,4.25,4.296875,0.7627601623535156,96000
1962-04-09 00:00:00-05:00,0.0,4.335937976837158,4.265625,4.265625,0.7572129964828491,140800
1962-04-10 00:00:00-05:00,0.0,4.34375,4.25,4.335937976837158,0.7696941494941711,134400
1962-04-11 00:00:00-05:00,0.0,4.375,4.289062976837158,4.289062976837158,0.7613733410835266,97600
1962-04-12 00:00:00-05:00,0.0,4.367187976837158,4.289062976837158,4.335937976837158,0.7696941494941711,185600
1962-04-13 00:00:00-05:00,0.0,4.328125,4.289062976837158,4.320312976837158,0.7669208645820618,121600
1962-04-16 00:00:00-05:00,0.0,4.34375,4.28125,4.296875,0.7627601623535156,86400
1962-04-17 00:00:00-05:00,0.0,4.335937976837158,4.28125,4.3125,0.765533983707428,92800
1962-04-18 00:00:00-05:00,0.0,4.320312976837158,4.25,4.25,0.7544391751289368,124800
1962-04-19 00:00:00-05:00,0.0,4.296875,4.257812976837158,4.296875,0.7627601623535156,84800
1962-04-23 00:00:00-05:00,0.0,4.335937976837158,4.28125,4.296875,0.7627601623535156,118400
1962-04-24 00:00:00-05:00,0.0,4.320312976837158,4.273437976837158,4.289062976837158,0.7613733410835266,81600
1962-04-25 00:00:00-05:00,0.0,4.304687976837158,4.234375,4.265625,0.7572129964828491,166400
1962-04-26 00:00:00-05:00,0.0,4.242187976837158,4.164062976837158,4.195312976837158,0.7447312474250793,139200
1962-04-27 00:00:00-05:00,0.0,4.234375,4.15625,4.1875,0.7433438301086426,160000
1962-04-30 00:00:00-04:00,0.0,4.210937976837158,3.96875,3.96875,0.7045128345489502,520000
1962-05-01 00:00:00-04:00,0.0,4.09375,3.9375,4.070312976837158,0.7225422859191895,300800
